file;revisions;refactorings;bugfixes;authors;locAdded;locRemoved;maxLocAdded;maxLocRemoved;avgLocAdded;avgLogRemoved;codeChurn;maxChangeset;avgChangeset;firstCommit;lastCommit;weeks
flume-ng-core/src/main/java/org/apache/flume/annotations/InterfaceAudience.java;3;0;0;1;198;0;66;0;66.0;0.0;198;19;19.0;2012-11-06;2012-11-06;0
flume-ng-core/src/main/java/org/apache/flume/lifecycle/LifecycleState.java;4;0;2;2;60;0;30;0;15.0;0.0;60;953;277.0;2011-08-12;2012-03-08;29
flume-ng-sources/flume-kafka-source/src/main/java/org/apache/flume/source/kafka/KafkaSourceUtil.java;4;0;0;1;262;38;68;19;65.5;9.5;300;14;12.5;2014-09-17;2014-09-24;1
flume-ng-channels/flume-jdbc-channel/src/main/java/org/apache/flume/channel/jdbc/impl/PersistableEvent.java;7;0;2;1;790;52;369;25;112.85714285714286;7.428571428571429;842;953;149.71428571428572;2011-10-13;2012-03-08;20
flume-ng-core/src/main/java/org/apache/flume/source/NetcatSource.java;27;0;3;7;1021;212;318;86;37.81481481481482;7.851851851851852;1233;953;48.074074074074076;2011-08-12;2016-05-05;246
flume-ng-configuration/src/main/java/org/apache/flume/conf/sink/SinkProcessorType.java;5;0;0;2;116;11;47;8;23.2;2.2;127;953;201.8;2012-02-21;2012-05-18;12
flume-ng-core/src/main/java/org/apache/flume/instrumentation/http/HTTPMetricsServer.java;7;0;0;4;287;7;128;5;41.0;1.0;294;244;46.42857142857143;2012-08-14;2016-06-26;201
wal/wal-core/src/main/java/org/apache/wal/WALException.java;1;0;0;1;19;0;19;0;19.0;0.0;19;1;1.0;2011-12-28;2011-12-28;0
flume-config-web/src/main/java/com/cloudera/flume/master/StatusManagerResource.java;4;0;0;2;222;30;96;29;55.5;7.5;252;754;355.75;2011-08-02;2012-07-08;48
flume-core/src/main/java/com/cloudera/flume/reporter/aggregator/AccumulatorSink.java;11;0;3;2;253;15;119;4;23.0;1.3636363636363635;268;754;228.63636363636363;2011-08-02;2012-07-08;48
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/FlumeEventQueue.java;35;0;1;6;1784;1041;302;332;50.97142857142857;29.742857142857144;2825;244;17.542857142857144;2012-05-05;2016-07-29;220
flume-ng-core/src/main/java/org/apache/flume/serialization/EventSerializerFactory.java;7;0;0;4;122;20;80;7;17.428571428571427;2.857142857142857;142;49;30.428571428571427;2012-04-17;2014-10-10;129
flume-ng-core/src/test/java/org/apache/flume/source/TestSyslogTcpSource.java;8;0;0;2;368;49;136;9;46.0;6.125;417;141;24.875;2013-10-21;2016-09-08;150
flume-core/src/test/java/com/cloudera/flume/handlers/thrift/TestThriftEventAdaptor.java;6;0;2;1;78;3;68;2;13.0;0.5;81;646;110.5;2011-08-02;2011-08-02;0
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/EventQueueBackingStore.java;6;0;0;2;158;0;76;0;26.333333333333332;0.0;158;34;18.333333333333332;2012-09-07;2013-04-05;29
flume-core/src/main/java/com/cloudera/flume/reporter/histogram/MultiGrepReporterSink.java;8;0;2;2;376;14;184;5;47.0;1.75;390;754;289.125;2011-08-02;2012-07-08;48
flume-ng-channels/flume-jdbc-channel/src/main/java/org/apache/flume/channel/jdbc/impl/JdbcTransactionFactory.java;5;0;0;2;84;11;43;5;16.8;2.2;95;953;201.4;2011-10-12;2012-04-12;26
flume-ng-core/src/main/java/org/apache/flume/interceptor/HostInterceptor.java;5;0;0;3;195;27;161;23;39.0;5.4;222;244;52.8;2012-06-19;2016-06-26;209
flume-ng-configuration/src/main/java/org/apache/flume/conf/source/SourceConfiguration.java;28;0;4;7;357;44;202;8;12.75;1.5714285714285714;401;244;16.928571428571427;2012-04-23;2016-07-29;222
flume-core/src/test/java/com/cloudera/flume/collector/TestCollectorSink.java;20;0;1;4;2239;75;1082;27;111.95;3.75;2314;754;117.5;2011-08-02;2012-07-08;48
flume-ng-auth/src/main/java/org/apache/flume/auth/UGIExecutor.java;6;0;1;3;195;12;80;8;32.5;2.0;207;244;51.166666666666664;2015-03-06;2017-01-27;99
flume-ng-sinks/flume-ng-elasticsearch-sink/src/main/java/org/apache/flume/sink/elasticsearch/TimestampedEvent.java;2;0;0;1;120;0;60;0;60.0;0.0;120;25;25.0;2014-03-21;2014-03-21;0
src/java/com/cloudera/flume/handlers/thrift/ThriftRawEventSink.java;4;0;0;1;109;21;106;20;27.25;5.25;130;545;156.25;2011-08-02;2011-08-02;0
flume-ng-channels/flume-jdbc-channel/src/main/java/org/apache/flume/channel/jdbc/JdbcChannelProvider.java;5;0;0;2;130;4;63;3;26.0;0.8;134;953;247.8;2011-09-30;2016-06-26;247
flume-ng-sources/flume-scribe-source/src/main/java/org/apache/flume/source/scribe/LogEntry.java;6;0;0;3;1248;370;414;127;208.0;61.666666666666664;1618;26;15.666666666666666;2012-08-15;2013-04-08;33
flume-core/src/main/java/com/cloudera/flume/reporter/histogram/HistogramSink.java;7;0;1;2;164;12;80;9;23.428571428571427;1.7142857142857142;176;754;328.85714285714283;2011-08-02;2012-07-08;48
flume-ng-core/src/main/java/org/apache/flume/channel/MultiplexingChannelSelector.java;14;0;0;3;430;99;138;26;30.714285714285715;7.071428571428571;529;953;93.28571428571429;2012-02-01;2016-06-26;229
src/gen-java/com/cloudera/flume/conf/thrift/ThriftFlumeClientServer.java;8;0;0;1;1834;800;976;481;229.25;100.0;2634;545;94.125;2011-08-02;2011-08-02;0
flume-core/src/main/java/com/cloudera/flume/handlers/thrift/ThriftFlumeEventServerImpl.java;9;0;1;2;171;41;84;27;19.0;4.555555555555555;212;754;241.22222222222223;2011-08-02;2012-07-08;48
flume-ng-sinks/flume-ng-morphline-solr-sink/src/test/java/org/apache/flume/sink/solr/morphline/TestEnvironment.java;4;0;0;1;68;2;33;1;17.0;0.5;70;146;80.0;2013-06-18;2013-12-13;25
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/CheckpointRebuilder.java;20;0;0;5;692;162;251;61;34.6;8.1;854;244;24.55;2012-08-31;2016-06-26;199
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/LogFileFactory.java;18;0;0;3;495;75;120;36;27.5;4.166666666666667;570;244;26.666666666666668;2012-09-07;2016-06-26;198
flume-core/src/main/java/com/cloudera/flume/util/SystemInfo.java;5;0;1;2;164;4;80;3;32.8;0.8;168;754;412.6;2011-08-02;2012-07-08;48
flume-ng-tests/src/test/java/org/apache/flume/test/agent/TestFileChannel.java;5;0;0;1;462;160;197;78;92.4;32.0;622;141;30.2;2012-08-23;2016-06-30;200
flume-ng-core/src/main/java/org/apache/flume/channel/AbstractChannelSelector.java;5;0;0;3;185;1;51;1;37.0;0.2;186;953;247.0;2012-02-01;2016-06-26;229
src/gen-java/com/cloudera/flume/handlers/thrift/RawEvent.java;4;0;0;1;425;95;314;41;106.25;23.75;520;545;149.0;2011-08-02;2011-08-02;0
flume-ng-sinks/flume-ng-hbase-sink/src/test/java/org/apache/flume/sink/hbase/TestHBaseSink.java;23;0;0;5;2015;865;259;248;87.6086956521739;37.608695652173914;2880;141;9.217391304347826;2012-05-15;2016-06-30;215
flume-ng-core/src/main/java/org/apache/flume/VersionAnnotation.java;1;0;0;1;76;0;76;0;76.0;0.0;76;6;6.0;2012-06-29;2012-06-29;0
flume-ng-node/src/test/java/org/apache/flume/node/TestAbstractZooKeeperConfigurationProvider.java;3;0;0;2;282;15;136;15;94.0;5.0;297;141;55.0;2014-09-12;2016-06-30;93
flume-core/src/main/java/com/cloudera/flume/handlers/endtoend/ValueDecorator.java;6;0;1;2;162;8;77;6;27.0;1.3333333333333333;170;754;349.1666666666667;2011-08-02;2012-07-08;48
flume-ng-sinks/flume-hdfs-sink/src/test/java/org/apache/flume/sink/hdfs/TestAvroEventSerializer.java;3;0;0;2;349;10;156;10;116.33333333333333;3.3333333333333335;359;9;7.333333333333333;2013-06-18;2016-07-19;161
src/mapreduce/com/cloudera/flume/mapreduce/FlumeDataJob.java;1;0;0;1;22;0;22;0;22.0;0.0;22;545;545.0;2011-08-02;2011-08-02;0
flume-core/src/test/java/com/cloudera/flume/master/availability/TestFailChainManager.java;5;0;0;2;279;19;130;17;55.8;3.8;298;754;451.0;2011-08-02;2012-07-08;48
flume-core/src/main/java/com/cloudera/flume/reporter/ReportManager.java;5;0;0;2;248;6;121;4;49.6;1.2;254;754;443.4;2011-08-02;2012-07-08;48
flume-ng-sinks/flume-dataset-sink/src/main/java/org/apache/flume/sink/kite/policy/FailurePolicyFactory.java;3;0;0;2;164;1;82;1;54.666666666666664;0.3333333333333333;165;244;90.0;2015-01-29;2016-06-26;73
flume-core/src/main/java/com/cloudera/flume/reporter/sampler/ProbabilitySampler.java;5;0;1;2;158;2;78;1;31.6;0.4;160;754;429.4;2011-08-02;2012-07-08;48
flume-ng-sinks/flume-ng-morphline-solr-sink/src/test/java/org/apache/flume/sink/solr/morphline/EmbeddedSource.java;2;0;0;1;90;0;45;0;45.0;0.0;90;146;146.0;2013-06-18;2013-06-18;0
src/javatest-torture/com/cloudera/flume/faults/ResourceHog.java;2;0;0;2;116;0;58;0;58.0;0.0;116;754;649.5;2011-08-02;2012-07-08;48
flume-ng-core/src/main/java/org/apache/flume/SourceRunner.java;7;0;0;3;126;2;55;1;18.0;0.2857142857142857;128;953;194.57142857142858;2011-09-05;2016-06-26;250
flume-core/src/main/java/com/cloudera/flume/agent/AgentSink.java;12;1;2;2;644;52;296;11;53.666666666666664;4.333333333333333;696;754;209.16666666666666;2011-08-02;2012-07-08;48
flume-ng-channels/flume-jdbc-channel/src/main/java/org/apache/flume/channel/jdbc/JdbcChannelException.java;3;0;0;1;76;0;38;0;25.333333333333332;0.0;76;953;330.3333333333333;2011-10-12;2012-03-08;21
flume-ng-core/src/main/java/org/apache/flume/instrumentation/ChannelCounter.java;11;0;0;4;263;21;92;13;23.90909090909091;1.9090909090909092;284;244;36.45454545454545;2012-07-06;2016-06-26;207
flume-core/src/main/java/com/cloudera/flume/master/commands/PurgeCommand.java;3;0;0;2;130;0;65;0;43.333333333333336;0.0;130;754;468.6666666666667;2011-08-02;2012-07-08;48
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/LogUtils.java;14;0;0;4;139;38;71;8;9.928571428571429;2.7142857142857144;177;244;25.857142857142858;2012-05-05;2016-06-26;216
src/gen-java/com/cloudera/flume/handlers/scribe/ResultCode.java;4;0;0;1;58;14;43;9;14.5;3.5;72;545;166.0;2011-08-02;2011-08-02;0
flume-core/src/main/java/com/cloudera/flume/master/commands/RefreshCommand.java;3;0;0;2;130;0;65;0;43.333333333333336;0.0;130;754;648.3333333333334;2011-08-02;2012-07-08;48
flume-ng-core/src/main/java/org/apache/flume/sink/NullSink.java;18;0;3;4;302;48;103;15;16.77777777777778;2.6666666666666665;350;953;76.5;2011-08-12;2016-06-26;254
flume-core/src/test/java/com/cloudera/flume/agent/TestLivenessManager.java;4;0;1;2;312;12;150;12;78.0;3.0;324;754;351.5;2011-08-02;2012-07-08;48
flume-ng-sinks/flume-hdfs-sink/src/test/java/org/apache/flume/sink/hdfs/TestSequenceFileSerializerFactory.java;5;0;0;1;139;22;58;10;27.8;4.4;161;141;40.2;2012-12-19;2016-06-30;184
flume-core/src/main/java/com/cloudera/flume/handlers/rolling/ProcessTagger.java;6;0;0;2;225;77;133;62;37.5;12.833333333333334;302;754;325.1666666666667;2011-08-02;2012-07-08;48
flume-ng-core/src/main/java/org/apache/flume/source/MultiportSyslogTCPSource.java;8;0;1;3;1128;23;539;6;141.0;2.875;1151;244;40.875;2012-09-14;2016-08-29;206
flume-ng-sdk/src/test/java/org/apache/flume/api/TestThriftRpcClient.java;5;0;0;3;457;36;213;24;91.4;7.2;493;141;41.0;2013-02-11;2016-06-30;176
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/NoopRecordException.java;2;0;0;1;70;0;35;0;35.0;0.0;70;28;28.0;2013-06-13;2013-06-13;0
flume-ng-core/src/test/java/org/apache/flume/serialization/TestAvroEventDeserializer.java;3;0;0;2;355;0;177;0;118.33333333333333;0.0;355;141;53.666666666666664;2013-06-19;2016-06-30;158
flume-ng-core/src/main/java/org/apache/flume/source/AvroSource.java;45;0;6;9;1555;468;217;71;34.55555555555556;10.4;2023;953;36.422222222222224;2011-10-07;2016-08-29;255
wal/wal-avro/src/test/java/org/apache/wal/avro/TestWALIndex.java;4;1;0;1;172;22;52;22;43.0;5.5;194;6;4.5;2011-12-28;2011-12-31;0
flume-ng-core/src/test/java/org/apache/flume/lifecycle/TestLifecycleSupervisor.java;6;0;1;2;451;49;201;28;75.16666666666667;8.166666666666666;500;953;179.33333333333334;2011-08-12;2012-03-08;29
flume-ng-sinks/flume-hdfs-sink/src/test/java/org/apache/flume/sink/hdfs/MyCustomSerializer.java;4;0;0;1;126;10;58;5;31.5;2.5;136;20;15.0;2012-12-19;2013-01-24;5
flume-ng-auth/src/main/java/org/apache/flume/auth/PrivilegedExecutor.java;2;0;0;1;104;0;52;0;52.0;0.0;104;29;29.0;2015-03-06;2015-03-06;0
flume-core/src/test/java/com/cloudera/flume/handlers/hive/TestHiveNotifyingDfsSink.java;4;0;0;2;383;3;190;3;95.75;0.75;386;754;522.5;2011-08-02;2012-07-08;48
flume-core/src/test/java/com/cloudera/flume/handlers/console/TestStdinSource.java;5;0;1;2;129;5;62;3;25.8;1.0;134;754;319.0;2011-08-02;2012-07-08;48
flume-ng-channels/flume-jdbc-channel/src/test/java/org/apache/flume/channel/jdbc/MockEventUtils.java;6;0;2;2;252;14;119;11;42.0;2.3333333333333335;266;953;186.83333333333334;2011-10-14;2016-06-30;245
flume-core/src/main/java/com/cloudera/flume/master/commands/DecommissionLogicalNodeForm.java;3;0;0;2;130;0;65;0;43.333333333333336;0.0;130;754;648.3333333333334;2011-08-02;2012-07-08;48
flume-core/src/test/java/com/cloudera/flume/agent/TestAgentCloseNoDeadlock.java;6;0;1;3;246;6;120;3;41.0;1.0;252;754;281.6666666666667;2011-08-02;2012-07-08;48
flume-ng-core/src/main/java/org/apache/flume/channel/BasicTransactionSemantics.java;3;0;0;2;435;0;217;0;145.0;0.0;435;953;401.3333333333333;2012-02-13;2016-06-26;227
flume-ng-configuration/src/main/java/org/apache/flume/conf/channel/ChannelConfiguration.java;6;0;0;3;111;20;92;9;18.5;3.3333333333333335;131;38;17.5;2012-04-23;2014-02-28;96
flume-core/src/main/java/com/cloudera/flume/agent/diskfailover/DiskFailoverManager.java;6;0;2;2;277;3;137;1;46.166666666666664;0.5;280;754;338.6666666666667;2011-08-02;2012-07-08;48
flume-tools/src/main/java/org/apache/flume/tools/FlumeToolType.java;5;0;0;3;87;3;40;1;17.4;0.6;90;244;73.2;2013-06-13;2016-06-26;158
src/ahocorasick/org/arabidopsis/ahocorasick/DenseEdgeList.java;1;0;0;1;72;0;72;0;72.0;0.0;72;545;545.0;2011-08-02;2011-08-02;0
flume-ng-sinks/flume-dataset-sink/src/main/java/org/apache/flume/sink/kite/DatasetSink.java;22;0;3;4;2001;837;431;227;90.95454545454545;38.04545454545455;2838;244;21.5;2014-01-19;2016-07-29;131
flume-core/src/main/java/com/cloudera/flume/reporter/server/ThriftReportServer.java;9;0;0;2;405;107;149;71;45.0;11.88888888888889;512;754;263.8888888888889;2011-08-02;2012-07-08;48
flume-ng-channels/flume-file-channel/src/test/java/org/apache/flume/channel/file/encryption/EncryptionTestUtils.java;13;0;0;2;375;100;124;48;28.846153846153847;7.6923076923076925;475;141;18.53846153846154;2012-09-08;2016-06-30;198
flume-core/src/main/java/com/cloudera/flume/master/StatusManager.java;12;0;1;2;489;15;237;4;40.75;1.25;504;754;191.5;2011-08-02;2012-07-08;48
flume-ng-core/src/main/java/org/apache/flume/CounterGroup.java;8;0;0;2;200;17;90;16;25.0;2.125;217;953;137.375;2011-08-12;2012-03-08;29
flume-core/src/main/java/com/cloudera/flume/master/ZooKeeperService.java;5;0;1;2;335;11;162;9;67.0;2.2;346;754;433.4;2011-08-02;2012-07-08;48
flume-core/src/test/java/com/cloudera/flume/agent/TestLogicalNode.java;8;0;1;2;539;21;259;13;67.375;2.625;560;754;228.375;2011-08-02;2012-07-08;48
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/Log.java;89;0;1;8;3150;1551;665;183;35.39325842696629;17.426966292134832;4701;244;11.370786516853933;2012-05-05;2016-07-29;220
flume-ng-core/src/main/java/org/apache/flume/channel/PseudoTxnMemoryChannel.java;10;0;0;4;439;57;178;29;43.9;5.7;496;953;138.3;2011-10-18;2016-06-26;244
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/EventQueueBackingStoreFactory.java;13;3;0;3;348;108;110;36;26.76923076923077;8.307692307692308;456;244;31.23076923076923;2012-09-07;2016-06-26;198
flume-core/src/main/java/com/cloudera/flume/master/commands/UnconfigCommand.java;3;0;0;2;138;0;69;0;46.0;0.0;138;754;648.3333333333334;2011-08-02;2012-07-08;48
flume-core/src/main/java/com/cloudera/flume/reporter/server/AvroReportServer.java;6;0;0;2;342;6;168;2;57.0;1.0;348;754;286.8333333333333;2011-08-02;2012-07-08;48
flume-ng-core/src/main/java/org/apache/flume/conf/Configurables.java;6;0;0;2;149;1;70;1;24.833333333333332;0.16666666666666666;150;953;185.16666666666666;2011-08-25;2012-05-02;35
flume-ng-node/src/main/java/org/apache/flume/node/Application.java;35;0;1;5;1285;577;239;106;36.714285714285715;16.485714285714284;1862;953;47.51428571428571;2011-08-17;2016-06-26;253
flume-ng-core/src/main/java/org/apache/flume/annotations/Disposable.java;8;0;1;4;88;32;35;15;11.0;4.0;120;953;172.5;2011-08-17;2016-06-26;253
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/LogFileV2.java;10;0;0;3;351;29;156;9;35.1;2.9;380;244;43.5;2012-09-07;2016-06-26;198
flume-ng-configuration/src/main/java/org/apache/flume/conf/sink/SinkGroupConfiguration.java;3;0;0;3;110;9;102;7;36.666666666666664;3.0;119;244;99.33333333333333;2012-04-23;2016-06-26;217
flume-ng-core/src/test/java/org/apache/flume/source/TestSyslogUtils.java;20;0;5;4;851;197;271;124;42.55;9.85;1048;141;12.15;2012-04-07;2016-06-30;220
flume-ng-sinks/flume-ng-elasticsearch-sink/src/main/java/org/apache/flume/sink/elasticsearch/ElasticSearchSink.java;16;0;0;4;1578;338;385;144;98.625;21.125;1916;244;24.3125;2012-10-26;2016-06-26;191
flume-ng-core/src/main/java/org/apache/flume/serialization/EventSerializerType.java;6;0;0;2;49;0;36;0;8.166666666666666;0.0;49;36;18.166666666666668;2012-04-17;2012-12-20;35
flume-core/src/main/java/com/cloudera/flume/core/Driver.java;10;0;6;2;236;14;111;4;23.6;1.4;250;754;205.2;2011-08-02;2012-07-08;48
flume-core/src/test/java/com/cloudera/flume/handlers/seqfile/TestSequenceFileOutputFormat.java;2;0;0;2;220;0;110;0;110.0;0.0;220;754;379.0;2011-08-02;2012-07-08;48
flume-ng-core/src/main/java/org/apache/flume/sink/DefaultSinkProcessor.java;4;0;0;2;164;3;77;2;41.0;0.75;167;953;310.5;2012-02-21;2016-06-26;226
flume-ng-node/src/test/java/org/apache/flume/node/TestStaticZooKeeperConfigurationProvider.java;2;0;0;1;88;0;44;0;44.0;0.0;88;12;12.0;2014-09-12;2014-09-12;0
flume-ng-channels/flume-file-channel/src/test/java/org/apache/flume/channel/file/TestFileChannelBase.java;8;2;0;3;186;6;82;2;23.25;0.75;192;18;10.0;2012-09-08;2014-07-09;95
src/gen-java/com/cloudera/flume/conf/thrift/FlumeMasterAdminServer.java;8;0;0;1;2438;740;895;403;304.75;92.5;3178;545;90.875;2011-08-02;2011-08-02;0
flume-ng-node/src/main/java/org/apache/flume/node/nodemanager/NodeConfigurationAware.java;4;0;0;2;66;1;28;1;16.5;0.25;67;953;263.5;2011-08-12;2012-05-09;38
flume-core/src/main/java/com/cloudera/flume/master/ZKInProcessServer.java;7;0;0;2;747;13;367;6;106.71428571428571;1.8571428571428572;760;754;281.14285714285717;2011-08-02;2012-07-08;48
flume-ng-core/src/main/java/org/apache/flume/channel/MemoryChannel.java;46;0;2;10;1437;645;273;297;31.23913043478261;14.021739130434783;2082;953;37.06521739130435;2011-09-05;2016-10-28;268
flume-core/src/test/java/com/cloudera/flume/reporter/TestHistoryReporter.java;5;0;0;2;302;6;148;5;60.4;1.2;308;754;429.2;2011-08-02;2012-07-08;48
flume-ng-sdk/src/main/java/org/apache/flume/api/ThriftRpcClient.java;11;0;0;3;1245;111;431;63;113.18181818181819;10.090909090909092;1356;244;34.90909090909091;2013-02-11;2016-06-26;175
flume-ng-sinks/flume-http-sink/src/main/java/org/apache/flume/sink/http/HttpSink.java;1;0;0;1;408;0;408;0;408.0;0.0;408;12;12.0;2017-01-24;2017-01-24;0
flume-core/src/main/java/org/apache/hadoop/io/RawSequenceFileWriter.java;2;0;0;2;174;0;87;0;87.0;0.0;174;754;379.5;2011-08-02;2012-07-08;48
flume-core/src/main/java/com/cloudera/flume/conf/SinkBuilderUtil.java;3;0;0;2;160;0;80;0;53.333333333333336;0.0;160;754;255.0;2011-08-25;2012-07-08;45
flume-ng-auth/src/main/java/org/apache/flume/auth/KerberosAuthenticator.java;4;0;1;2;486;16;233;14;121.5;4.0;502;244;76.5;2015-03-06;2016-06-26;68
flume-core/src/main/java/com/cloudera/flume/handlers/debug/ChokeManager.java;5;0;1;2;437;5;216;3;87.4;1.0;442;754;304.2;2011-08-02;2012-07-08;48
flume-ng-core/src/main/java/org/apache/flume/source/SequenceGeneratorSource.java;23;0;4;6;432;187;76;72;18.782608695652176;8.130434782608695;619;953;66.52173913043478;2011-08-12;2016-11-22;275
flume-ng-sources/flume-scribe-source/src/main/java/org/apache/flume/source/scribe/Scribe.java;8;0;0;4;2556;856;879;239;319.5;107.0;3412;323;92.5;2012-08-15;2015-02-10;129
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/EventQueueBackingStoreFileV3.java;12;0;0;3;521;86;194;39;43.416666666666664;7.166666666666667;607;244;35.25;2012-09-07;2016-06-26;198
flume-core/src/test/java/com/cloudera/util/TestFixedRetryPolicy.java;4;0;0;2;91;7;42;7;22.75;1.75;98;754;500.25;2011-08-02;2012-07-08;48
src/ahocorasick/org/arabidopsis/ahocorasick/AhoCorasick.java;1;0;0;1;174;0;174;0;174.0;0.0;174;545;545.0;2011-08-02;2011-08-02;0
flume-core/src/main/java/com/cloudera/flume/VersionInfo.java;3;0;0;2;238;0;119;0;79.33333333333333;0.0;238;754;648.3333333333334;2011-08-02;2012-07-08;48
flume-core/src/main/java/com/cloudera/flume/core/DigestDecorator.java;3;0;0;2;158;0;79;0;52.666666666666664;0.0;158;754;468.3333333333333;2011-08-02;2012-07-08;48
flume-core/src/main/java/com/cloudera/flume/master/LoadConfigCommand.java;7;1;2;2;117;9;54;5;16.714285714285715;1.2857142857142858;126;754;309.42857142857144;2011-08-02;2012-07-08;48
flume-core/src/main/java/com/cloudera/flume/reporter/history/ScheduledHistoryReporter.java;5;0;0;2;345;11;167;9;69.0;2.2;356;754;431.0;2011-08-02;2012-07-08;48
flume-core/src/main/java/com/cloudera/util/dirwatcher/FileFilter.java;3;0;0;2;62;0;31;0;20.666666666666668;0.0;62;754;470.0;2011-08-02;2012-07-08;48
flume-ng-sinks/flume-hdfs-sink/src/test/java/org/apache/flume/sink/hdfs/TestHDFSCompressedDataStream.java;5;0;0;3;256;50;86;15;51.2;10.0;306;20;9.4;2012-06-22;2012-12-19;25
flume-microbenchmarks/src/test/java/com/cloudera/flume/PerfReportSinks.java;6;0;0;2;207;77;128;71;34.5;12.833333333333334;284;754;258.1666666666667;2011-08-02;2012-07-08;48
flume-core/src/test/java/com/cloudera/flume/reporter/sampler/TestSamplers.java;7;0;0;2;554;20;267;7;79.14285714285714;2.857142857142857;574;754;331.14285714285717;2011-08-02;2012-07-08;48
flume-core/src/main/java/com/cloudera/flume/handlers/scribe/ScribeEventSource.java;10;0;0;2;543;19;262;8;54.3;1.9;562;754;233.7;2011-08-02;2012-07-08;48
flume-ng-channels/flume-file-channel/src/main/java/org/apache/flume/channel/file/Take.java;11;0;0;4;156;15;64;4;14.181818181818182;1.3636363636363635;171;244;42.90909090909091;2012-05-05;2016-06-26;216
flume-ng-sinks/flume-ng-elasticsearch-sink/src/main/java/org/apache/flume/sink/elasticsearch/client/ElasticSearchTransportClient.java;5;0;0;3;464;6;231;4;92.8;1.2;470;244;62.0;2014-03-21;2016-06-26;118
flume-core/src/test/java/com/cloudera/util/TestDeleteOnExit.java;5;0;0;2;85;3;41;2;17.0;0.6;88;754;403.6;2011-08-02;2012-07-08;48
flume-core/src/main/java/com/cloudera/distributed/GossipMulticast.java;6;0;0;2;1002;14;494;9;167.0;2.3333333333333335;1016;754;352.5;2011-08-02;2012-07-08;48
flume-core/src/main/java/com/cloudera/flume/handlers/endtoend/AckChecksumInjector.java;5;0;0;2;323;5;159;3;64.6;1.0;328;754;418.8;2011-08-02;2012-07-08;48
flume-microbenchmarks/src/test/java/com/cloudera/flume/PerfThriftSinks.java;6;0;0;2;634;42;296;35;105.66666666666667;7.0;676;754;258.1666666666667;2011-08-02;2012-07-08;48
flume-ng-sinks/flume-http-sink/src/main/java/org/apache/flume/sink/http/package-info.java;1;0;0;1;23;0;23;0;23.0;0.0;23;12;12.0;2017-01-24;2017-01-24;0
flume-core/src/test/java/com/cloudera/flume/handlers/avro/TestAvroDataFile.java;9;0;2;2;316;10;153;3;35.111111111111114;1.1111111111111112;326;754;245.55555555555554;2011-08-02;2012-07-08;48
flume-ng-core/src/main/java/org/apache/flume/interceptor/Interceptor.java;4;0;0;2;70;0;58;0;17.5;0.0;70;19;15.25;2012-05-15;2012-11-06;24
flume-core/src/main/java/com/cloudera/flume/handlers/debug/NullSource.java;4;0;0;2;119;1;59;1;29.75;0.25;120;754;497.25;2011-08-02;2012-07-08;48
flume-core/src/test/java/com/cloudera/flume/agent/TestLogicalNodeManager.java;5;0;1;3;181;9;86;6;36.2;1.8;190;754;419.8;2011-08-02;2012-07-08;48
flume-ng-core/src/test/java/org/apache/flume/channel/TestFanoutChannel.java;2;0;0;2;151;2;132;2;75.5;1.0;153;24;15.5;2011-12-01;2011-12-03;0
flume-core/src/main/java/com/cloudera/flume/handlers/text/output/AbstractOutputFormat.java;4;1;2;2;100;14;45;14;25.0;3.5;114;754;490.0;2011-08-02;2012-07-08;48
flume-core/src/main/java/com/cloudera/flume/master/ConfigStore.java;7;0;1;2;210;6;102;2;30.0;0.8571428571428571;216;754;297.14285714285717;2011-08-02;2012-07-08;48
flume-ng-sources/flume-kafka-source/src/test/java/org/apache/flume/source/kafka/KafkaSourceEmbeddedKafka.java;7;0;3;4;279;50;92;27;39.857142857142854;7.142857142857143;329;141;28.142857142857142;2014-09-17;2016-09-01;102
flume-ng-core/src/main/java/org/apache/flume/instrumentation/kafka/KafkaSourceCounterMBean.java;2;0;0;1;94;0;47;0;47.0;0.0;94;12;12.0;2015-01-17;2015-01-17;0
flume-ng-core/src/main/java/org/apache/flume/sink/FailoverSinkProcessor.java;7;0;1;4;448;73;154;27;64.0;10.428571428571429;521;953;176.28571428571428;2012-02-21;2016-07-29;231
flume-ng-core/src/test/java/org/apache/flume/TestLogicalNode.java;7;0;2;1;195;48;112;22;27.857142857142858;6.857142857142857;243;45;19.714285714285715;2011-08-12;2011-09-06;3
wal/wal-core/src/test/java/org/apache/wal/TestWAL.java;2;0;0;1;188;0;178;0;94.0;0.0;188;19;12.5;2011-12-19;2011-12-28;1
